Localtime,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
2024-02-03_02:04:40,1706925880503419,2299,525898500,2,0.0001750344482076,-3.07655529125e-05,0.00034703776668,-0.0055964396544511,0.0024112037481244,-0.0009586602431551,3965774942
2024-02-03_02:04:40,1706925880511331,2299,525898510,1,3.15713277389e-05,-1.25223730968e-05,0.0001844493498505,-0.0032296834083339,0.0032960191093588,0.0004689289727441,3887555328
2024-02-03_02:04:40,1706925880521249,2299,525898520,1,3.3911913183e-05,-1.19828314014e-05,0.0001834944243716,-0.0010807604624995,0.0004328874618242,-0.0036893641229008,2764545543
2024-02-03_02:04:40,1706925880531471,2299,525898530,1,8.0580134796e-05,2.08454792002e-05,0.0001640250763907,0.0002914258386529,0.0007870672062203,-0.0030726282524031,3273861772
2024-02-03_02:04:40,1706925880541344,2299,525898540,2,0.0003049385795362,0.0001084284465657,0.0002783126344327,-0.0046821795144474,0.0040567069332232,-0.0003959609087988,3259455532
2024-02-03_02:04:40,1706925880550662,2299,525898550,1,8.82825896077e-05,-1.11864345505e-05,0.0001542789404436,-0.0023716688844969,0.0037706161176082,0.0010440678260363,637540193
2024-02-03_02:04:40,1706925880560620,2299,525898560,1,2.31103651118e-05,-1.76582211893e-05,0.0001408282359489,-0.0028746699781768,0.0023326354984999,-0.000943795051783,2114203251
2024-02-03_02:04:40,1706925880570967,2299,525898570,1,5.14277953129e-05,-5.00690982898e-05,0.0001367717819691,-0.0034135651957189,0.0012821655323025,-0.0024744193437841,1296882003
2024-02-03_02:04:40,1706925880580783,2299,525898580,2,0.0002565308356793,-0.0002220455956678,0.0002977884703567,-0.0015960641750203,0.0027662794283316,-0.0024405215829828,3663846946
2024-02-03_02:04:40,1706925880590516,2299,525898590,1,0.0001542305961851,-0.0001194029447598,0.0001312793613474,-0.0011588411258337,0.003534850271858,0.0001424253110828,1706200726
2024-02-03_02:04:40,1706925880602232,2299,525898600,1,3.72123715736e-05,-0.0001144084080924,0.0001263216650271,-0.001721984451107,0.0012654692328408,-0.002996429791594,2964156120
2024-02-03_02:04:40,1706925880611581,2299,525898610,1,0.0001359495161738,-0.0001439283015383,0.0001281335082698,-0.0021589153513407,0.0005590190044609,-0.0051327888812275,3565211736
2024-02-03_02:04:40,1706925880621732,2299,525898620,1,0.0002244842387325,-0.0001917345670974,0.0001451153835002,-0.0031935830795817,0.000990221090331,-0.0029731474395039,1885682262
2024-02-03_02:04:40,1706925880631380,2299,525898630,2,0.0003713140805269,-0.0002809592669237,0.0002547379369627,-0.0021182177263604,0.0066654634184782,-0.0023172013535903,4291028952
2024-02-03_02:04:40,1706925880641355,2299,525898640,1,0.0001905835212304,-0.0001132031810781,0.0001258641485428,-0.0019251088356859,0.0009507836551918,-0.0023857816467217,2945929886
2024-02-03_02:04:40,1706925880651702,2299,525898650,1,0.0002187788584704,-8.85361805319e-05,0.0001211602741036,-0.0009412816366675,0.0025180442284568,0.0006679634877605,1908912576
2024-02-03_02:04:40,1706925880661391,2299,525898660,2,0.0004581201206605,-0.0001063478207384,0.0002367225290728,-0.0045032641699983,0.0060385389233035,0.0024232483888629,1234331883
2024-02-03_02:04:40,1706925880671440,2299,525898670,1,0.0001221556165498,-8.61032063643e-05,0.0001491550014411,-0.0014432891904582,0.0019701370189327,0.0016786575218013,4027026936
2024-02-03_02:04:40,1706925880681359,2299,525898680,1,8.35659293546e-05,-2.6483141448e-05,0.0001395279354287,0.0014110832250237,0.0042296491462813,0.0016378963901205,1037338320
2024-02-03_02:04:40,1706925880691785,2299,525898690,1,6.72278324169e-05,3.54319655097e-05,0.0001288609643543,0.0014425141607878,0.0023326626873918,-0.0007916786435798,2537863683
2024-02-03_02:04:40,1706925880702238,2299,525898700,2,0.0001951453717935,7.34348465768e-05,0.0002383990992207,-0.0017239571789873,0.0022692659263599,-0.0002956917552471,3369604630
2024-02-03_02:04:40,1706925880710973,2299,525898710,1,0.0001551404360693,1.76240462949e-05,0.0001013934173951,-0.0004239296634753,0.0028106539277028,0.0007036846693934,1162273796
2024-02-03_02:04:40,1706925880720716,2299,525898720,1,7.97710236066e-05,-6.71989192053e-05,0.0001393626545646,-0.0020434088731987,0.0021428718629662,1.20296598017e-05,875069651
2024-02-03_02:04:40,1706925880730703,2299,525898730,1,9.67916663282e-05,-0.000157827459966,0.0001737724977004,7.5493350645e-06,0.0018595031069687,0.0011346014536982,1024939715
2024-02-03_02:04:40,1706925880741098,2299,525898740,2,0.0003373057025696,-0.0001785284724475,0.0002786765239767,0.0032341634635556,0.0056532938419675,0.0040110229475733,2091823985
2024-02-03_02:04:40,1706925880750831,2299,525898750,1,0.0001283459586676,-3.70884268635e-05,0.000124172055143,-0.0004114842090992,0.0029394595081558,0.0021683200610156,2908321803
2024-02-03_02:04:40,1706925880761384,2299,525898760,1,7.25791779042e-05,-5.97746817621e-05,0.0001351808321202,-0.0011822171608882,0.0030300851453497,0.0024916699766832,3339867114
2024-02-03_02:04:40,1706925880770731,2299,525898770,1,9.10739898898e-05,-0.0001092909796983,0.0001449774521729,-0.0032564163758751,0.0028409656184258,0.0032601600634347,2868143421
2024-02-03_02:04:40,1706925880781281,2299,525898780,2,-7.19934609323e-05,-0.0003036534377038,0.0003167969592557,-0.00050571499011,0.0049495788633056,0.0043887359570468,3892420980
2024-02-03_02:04:40,1706925880791344,2299,525898790,1,-1.44889533333e-05,-8.23692111744e-05,0.0001255353516774,-0.0004635087082285,0.002572978062918,0.0014415924320785,2486090298
2024-02-03_02:04:40,1706925880802208,2299,525898800,1,-2.43063126042e-05,-7.96097588521e-05,0.0001295027471592,-0.0019484335115956,0.0031907976895809,0.0002944752081282,4029893646
2024-02-03_02:04:40,1706925880811529,2299,525898810,1,-5.5410965263e-06,-8.35993324193e-05,0.0001254166731043,-0.001948127534616,0.0013493251041622,-0.0005708334654094,3877020465
2024-02-03_02:04:40,1706925880821289,2299,525898820,2,8.18582602754e-05,-0.0001826727840399,0.0002523616190876,-0.0045825103126816,0.006464867879806,0.0045284780999709,938404683
2024-02-03_02:04:40,1706925880831289,2299,525898830,1,-0.0001051245028035,-5.89643769328e-05,0.0001189983993692,-0.0007771265909262,0.0042853181228611,0.0002354364284229,1973507792
2024-02-03_02:04:40,1706925880841311,2299,525898840,1,-7.94819454794e-05,-4.85871073031e-05,0.0001122034718306,-0.0013836112238558,0.0006880568887301,-0.0035099342834004,3696876603
2024-02-03_02:04:40,1706925880851554,2299,525898850,1,-4.98934710657e-05,-3.88696375264e-05,9.9146177953e-05,-0.0016137293397027,0.0028790011718414,-0.0002143389507024,4055962091
2024-02-03_02:04:40,1706925880861334,2299,525898860,2,-6.88523531758e-05,-3.17906214923e-05,0.000169277447936,-0.002362133317645,0.005182724776425,0.0050507657046218,1471600713
2024-02-03_02:04:40,1706925880870610,2299,525898870,1,-0.0001093471016878,-5.23804879921e-05,0.0001094415590257,-0.0008715843144327,0.0030385910155833,0.003192716142154,3118252420
2024-02-03_02:04:40,1706925880880661,2299,525898880,1,-0.0001343085621816,-3.38542888982e-05,0.0001004461828716,0.0007822582711262,0.0013961631624248,0.0024110137571014,3467731116
2024-02-03_02:04:40,1706925880891605,2299,525898890,1,-8.84757748009e-05,5.14349583819e-05,6.27508689063e-05,0.0006594952556751,0.0021810109246519,0.0017429689824986,616729850
2024-02-03_02:04:40,1706925880902201,2299,525898900,2,-0.0001785029246288,6.66852354233e-05,0.0001486600837659,-0.003932795401469,0.0080180174140846,0.0062464355458903,426781616
2024-02-03_02:04:40,1706925880911318,2299,525898910,1,-0.0001900963416777,-1.66119641508e-05,8.86541613304e-05,-0.0004450954826766,0.0019242735872225,0.0012871691646254,3190828808
2024-02-03_02:04:40,1706925880921314,2299,525898920,1,-0.0001765806295449,-1.46895287295e-05,7.94272734711e-05,-0.0003759061641778,0.0035176083786919,0.0019985834324332,377480830
2024-02-03_02:04:40,1706925880931527,2299,525898930,1,-0.0002065099164089,-1.572748161e-05,8.20506817005e-05,0.000553949769646,0.0025515313004135,-0.0001456241841681,188155169
2024-02-03_02:04:40,1706925880941255,2299,525898940,2,-0.0002659647534196,3.57213321571e-05,0.0001320525449429,0.0002935958569977,0.0029523391776392,-0.002014938545837,2270905191
2024-02-03_02:04:40,1706925880951286,2299,525898950,1,-7.34262794275e-05,6.922375959e-06,6.04619451243e-05,-0.0006059642573264,0.0030283378183112,0.000959177841905,3777969515
2024-02-03_02:04:40,1706925880961414,2299,525898960,1,-8.3392625526e-05,-3.4454852144e-05,7.20057487443e-05,-0.0016291326971117,0.0030494789400238,0.0017161976105637,1559134776
2024-02-03_02:04:40,1706925880971541,2299,525898970,1,-0.0001024599917471,-8.06699421397e-05,8.6048032092e-05,-0.0006565971164038,0.0021962833614617,0.0007159763623713,3892426474
2024-02-03_02:04:40,1706925880981314,2299,525898980,2,-0.0001252289854477,-0.000169722805569,0.0001620810052689,0.002536383076735,0.0041605634941365,0.0004712450975831,1807478331
2024-02-03_02:04:40,1706925880991439,2299,525898990,1,-6.34774609136e-05,-5.06031966317e-05,7.0688151853e-05,0.0014650138490567,0.0032076857786908,0.0035023151369876,1274929200
2024-02-03_02:04:41,1706925881004613,2299,525899000,1,-7.12860105794e-05,-6.4858336923e-06,5.02226431101e-05,-0.0015337252532796,0.0033514947204017,0.004328938525548,1773678317
2024-02-03_02:04:41,1706925881011748,2299,525899010,1,-0.0001681070952618,-1.79819485296e-05,6.58684658361e-05,-0.0027918226927136,0.0032778256589117,0.0005859722472305,590326880
2024-02-03_02:04:41,1706925881021034,2299,525899020,2,-0.0002871412630536,-0.0001748941887684,0.000204246830044,-0.0020731484996992,0.0032557238836452,-0.0024885291192154,175589285
2024-02-03_02:04:41,1706925881030876,2299,525899030,1,-4.61037663858e-05,-4.15517577119e-05,8.80338892365e-05,0.0014755811890483,0.0039628763015401,0.0007521969754162,4051599173
2024-02-03_02:04:41,1706925881041314,2299,525899040,1,-8.56645137704e-05,1.68238577436e-05,8.3998163932e-05,0.0018785522914901,0.0028865613648009,-0.0019155950461745,2178308372
2024-02-03_02:04:41,1706925881051542,2299,525899050,1,-7.38602247503e-05,6.2430551766e-05,7.50667224063e-05,0.0007561748299709,0.0026473924136725,-0.0033376823368501,3612206680
2024-02-03_02:04:41,1706925881060592,2299,525899060,1,1.12739346515e-05,6.52626669725e-05,8.07275934875e-05,-0.0012873494069076,0.0032693679552658,-0.0021700256478766,758435958
2024-02-03_02:04:41,1706925881070574,2299,525899070,2,-3.14962360555e-05,9.24856433938e-05,0.0001852469051247,-0.0034630700971045,0.003216374687018,-0.0046306043884245,2745714109
2024-02-03_02:04:41,1706925881081309,2299,525899080,1,6.12783683029e-05,-1.70459833705e-05,0.00010501024717,-0.0018029321109657,0.0028931471357388,0.0039842055325313,2375874987
2024-02-03_02:04:41,1706925881091353,2299,525899090,1,-2.74349207964e-05,-3.86902249962e-05,0.0001199897761925,0.001131183885801,0.0042102288162486,0.0048355599901583,3889294121
2024-02-03_02:04:41,1706925881102114,2299,525899100,2,-0.0001651714018557,5.11394010965e-05,0.0001880644762852,0.0034281605516333,0.0048968232827212,-0.0028794214822013,3135377403
2024-02-03_02:04:41,1706925881111260,2299,525899110,1,1.9423972272e-06,7.19368026509e-05,6.75925507558e-05,-0.0016848261638265,0.002594399775451,-0.000553332539087,3756817380
2024-02-03_02:04:41,1706925881121300,2299,525899120,1,-2.88436342371e-05,4.6265806171e-05,7.85608978852e-05,-0.0023807738728063,0.0032505721678285,0.0005443432400969,3912125563
2024-02-03_02:04:41,1706925881131433,2299,525899130,1,-5.6693147245e-05,-8.6330354474e-06,9.69179359762e-05,-0.002793974777551,0.0031816280607511,-0.0003560060527584,1627711085
2024-02-03_02:04:41,1706925881141300,2299,525899140,2,-0.0001581784456728,-0.0001452120151309,0.0002305944198778,-0.0010997759768752,0.0052338180321545,-0.0056315286407225,2010035398
2024-02-03_02:04:41,1706925881151308,2299,525899150,1,-2.51213100238e-05,-1.07002578463e-05,8.2891252798e-05,0.0018517652160524,0.0025887481259662,-0.0033639359741755,125731170
2024-02-03_02:04:41,1706925881161349,2299,525899160,1,4.64207683651e-05,4.70604553635e-05,6.0989648689e-05,-0.0005330597119599,0.0020005270705088,-0.0031114265984041,711271060
2024-02-03_02:04:41,1706925881170748,2299,525899170,1,7.62943988629e-05,3.75956582337e-05,7.14341425691e-05,-0.00241505066101,0.0033796974948396,-0.0010322615412507,3209566601
2024-02-03_02:04:41,1706925881180952,2299,525899180,2,-1.13151102621e-05,4.24023406849e-05,0.0001677437906372,-0.0034305173711309,0.0060850111397989,-0.0039091448856736,2316898030
2024-02-03_02:04:41,1706925881191275,2299,525899190,1,-5.88439756692e-05,-4.1692627093e-06,8.736382911e-05,-0.0010352762547109,0.0038312877620105,-0.0021173134584161,1588911230
2024-02-03_02:04:41,1706925881201487,2299,525899200,1,-5.8510711359e-05,4.1247296228e-06,9.09742234853e-05,0.0008932421831739,0.0035151626852512,-0.0034708467887392,2662526052
2024-02-03_02:04:41,1706925881211476,2299,525899210,1,-1.05161804668e-05,4.55198591042e-05,8.1284788163e-05,0.000846907342145,0.0022581170194939,-0.0040734956067656,348193427
2024-02-03_02:04:41,1706925881220813,2299,525899220,1,2.83618087224e-05,7.57634928102e-05,6.56755113334e-05,-0.0002798158526994,0.0028050312947012,-0.0029559198838466,218337055
2024-02-03_02:04:41,1706925881231256,2299,525899230,2,8.47634185664e-05,0.0001658659027339,0.000144562635211,-0.002402042256152,0.002511032291185,-0.0041588289584318,1142180297
2024-02-03_02:04:41,1706925881241322,2299,525899240,1,5.44586817837e-05,8.16374031408e-05,8.88158629786e-05,-8.75557076275e-05,0.0038549897120117,-0.000960888932707,4026658028
2024-02-03_02:04:41,1706925881251492,2299,525899250,1,2.8457963914e-06,0.0001064270023782,9.60057789385e-05,0.0012556769848732,0.0026907849055208,-0.0037737785703859,4101234967
2024-02-03_02:04:41,1706925881261269,2299,525899260,2,0.0002147541727512,0.0004010146653105,0.0001519372195665,0.0016443583837258,0.0027709071715539,-0.0061657439188596,4035539394
2024-02-03_02:04:41,1706925881271367,2299,525899270,1,0.0001399836652359,0.0002617978029007,7.6861901776e-05,0.0002667453129423,0.0038502945370406,3.88234430256e-05,2657851596
2024-02-03_02:04:41,1706925881281312,2299,525899280,1,9.32427859952e-05,0.0002758034234458,9.25354344778e-05,0.0002781850338669,0.0027954712266725,-0.0025106476475724,3395627233
2024-02-03_02:04:41,1706925881291520,2299,525899290,1,7.85765322791e-05,0.0002782922179646,0.0001085714688345,0.0002673173107945,0.0020414997656027,-0.0031968512411588,604419773
2024-02-03_02:04:41,1706925881302144,2299,525899300,2,0.0003038167561729,0.0007268038350951,0.0001736983739316,0.0044024683868261,0.0025665952386306,-0.0034818038675815,4123428845
2024-02-03_02:04:41,1706925881311321,2299,525899310,1,0.0002311381804047,0.0004522678839474,5.56315451211e-05,0.0020060456631317,0.0023491580068274,0.0005493170913298,1522104732
2024-02-03_02:04:41,1706925881320649,2299,525899320,1,0.0002510074969686,0.0004336310353312,5.98360876673e-05,-1.60772482237e-05,0.0042691238835463,0.0023555861804224,2198034775
2024-02-03_02:04:41,1706925881331616,2299,525899330,1,0.0001635953849481,0.0003710264913418,7.88713866538e-05,-0.0009266667860257,0.0032855091325954,0.001059393328074,3200961412
2024-02-03_02:04:41,1706925881340795,2299,525899340,2,0.0003442621545397,0.0005858284850367,0.0001911136651088,0.0022633930064139,0.0064279998169249,0.0030215547197449,2124896376
2024-02-03_02:04:41,1706925881350835,2299,525899350,1,0.0001625301649232,0.0002807956871082,0.0001003276198323,0.003085821726361,0.0038151517452484,0.0028397431360057,3528738911
2024-02-03_02:04:41,1706925881360648,2299,525899360,1,0.0001227672373259,0.0003215547728084,7.54548514824e-05,0.0030904499593184,0.001813925028131,0.0012107385327364,1610390826
2024-02-03_02:04:41,1706925881371585,2299,525899370,1,0.000113840729346,0.0003452353825455,7.05021685753e-05,0.0011677084027904,0.0015922457784515,0.0008987340493025,2126662342
2024-02-03_02:04:41,1706925881380835,2299,525899380,1,0.0001397068240131,0.0003328920826517,9.09483611353e-05,-0.0012839876334089,0.0023570409637628,0.0023319084265021,3126339257
2024-02-03_02:04:41,1706925881390660,2299,525899390,2,0.000253310452958,0.0006686923993301,0.000202070726562,5.3710219928e-06,0.0044749432106957,0.0032545116878693,853555599
2024-02-03_02:04:41,1706925881402243,2299,525899400,1,0.0001399970990152,0.0003616896127071,9.39046620586e-05,-0.0001605211035903,0.0034242097912389,0.0016790609708246,3998386754
2024-02-03_02:04:41,1706925881411526,2299,525899410,1,0.0001106773308304,0.0003826183150188,8.45795653307e-05,-7.97094045305e-05,0.0050364239090612,0.0025325754432042,1029854144
2024-02-03_02:04:41,1706925881421369,2299,525899420,2,0.0001343277773553,0.0008356969175173,0.0001103976127381,0.0018928576160979,0.0060657563710779,0.0021272865760342,565735775
2024-02-03_02:04:41,1706925881431473,2299,525899430,1,3.99526151516e-05,0.0004277566811602,3.86655834741e-05,-0.0012648519467961,0.0034997228207069,0.0041446894696103,3910570335
2024-02-03_02:04:41,1706925881441460,2299,525899440,1,-6.93574841289e-05,0.0003826445530176,7.42325815192e-05,-0.0015320709551931,0.0056448437179974,0.0053110753089028,3725463480
2024-02-03_02:04:41,1706925881451583,2299,525899450,1,-0.0002050691668198,0.0003538485168629,9.26717956926e-05,-0.0007449230613894,0.0020028598922258,0.00070895288739,3895761614
2024-02-03_02:04:41,1706925881461453,2299,525899460,2,-0.0002441200071504,0.0007477274045365,9.66450427849e-05,0.0006587069942385,0.0028733870014054,0.0026325696259402,2310826652
2024-02-03_02:04:41,1706925881470871,2299,525899470,1,-0.0001127947601393,0.0003097880752971,4.37299114693e-05,-0.0018860704191898,0.0041928021717136,0.0040527074562903,2086593692
2024-02-03_02:04:41,1706925881480757,2299,525899480,1,-0.000153525776272,0.0002515315759519,3.67032463717e-05,-0.0013451782897551,0.0026586413767849,0.000765130336979,416767723
2024-02-03_02:04:41,1706925881490615,2299,525899490,1,-0.0001567683953379,0.0001739076698336,3.85290913572e-05,-0.0026294490276558,0.0034767702358061,0.0008124505054144,3303957382
2024-02-03_02:04:41,1706925881502995,2299,525899500,2,-0.0003433613585703,9.30331733762e-05,0.0001226583356597,-0.0052079892358795,0.0059215979461251,0.0017354615404144,2008972408
2024-02-03_02:04:41,1706925881511032,2299,525899510,1,-0.0002056607144689,2.5573859028e-06,4.60341303172e-05,-0.0010525815288247,0.0038001943468948,0.0004709833710914,2879601063
2024-02-03_02:04:41,1706925881521312,2299,525899520,1,-0.0002451141612951,-1.37986871778e-05,2.64793104487e-05,-0.0013169618768067,0.002924857795425,-0.0005106741117009,3461895905
2024-02-03_02:04:41,1706925881531521,2299,525899530,1,-0.0002645897191731,-5.89001949752e-05,2.80124544495e-05,-0.0031490027651377,0.0019126661596106,-0.0005183570601781,3800967140
2024-02-03_02:04:41,1706925881541591,2299,525899540,2,-0.0004990177212571,-0.0002649281478969,6.77727809128e-05,-0.0092959070850766,0.0058121612338319,-0.0009856338161578,1818148626
2024-02-03_02:04:41,1706925881551409,2299,525899550,1,-0.0002341662573767,-0.0002054960147269,4.44665524143e-05,-0.0051697353884341,0.0034554760082945,-0.0012646125956689,667605533
2024-02-03_02:04:41,1706925881561350,2299,525899560,1,-0.0002362548231041,-0.0002337084527439,5.31961234997e-05,-0.0050243957829549,0.0038676836377713,0.0001650989021193,674766315
2024-02-03_02:04:41,1706925881571428,2299,525899570,1,-0.0002637350169535,-0.0002127331346185,4.29137369267e-05,-0.0021711785383539,0.0029368876758315,-0.0020533376981876,4133419270
2024-02-03_02:04:41,1706925881581325,2299,525899580,2,-0.0004952525899717,-0.0003309899135149,2.88592804521e-05,-0.0050550400846963,0.0066637077860759,-0.0042358763793612,4204202173
2024-02-03_02:04:41,1706925881591313,2299,525899590,1,-0.0002824838236023,-0.0001767072101777,8.5447661874e-06,-0.0054264786894129,0.0016829555386068,-0.0017509261914163,229711752
2024-02-03_02:04:41,1706925881602194,2299,525899600,1,-0.0002378876326176,-0.0002299945897723,1.45611444381e-05,-0.0056812385047001,0.0016261595535812,0.002276467125772,970919839
2024-02-03_02:04:41,1706925881611538,2299,525899610,1,-0.0002626950401583,-0.0002792474256669,3.15781514523e-05,-0.0045575868679848,0.0037872430800863,0.0047440725468801,4146102564
2024-02-03_02:04:41,1706925881620711,2299,525899620,2,-0.0007232820480102,-0.0004571050175045,4.03683732677e-05,-0.0014053878869255,0.0060739798381135,0.0025337858347424,3996925658
2024-02-03_02:04:41,1706925881630534,2299,525899630,1,-0.0002781781166753,-0.0001842033142822,2.27340158344e-05,-0.0007009882715366,0.0004201599208586,0.0011713705266563,841223095
2024-02-03_02:04:41,1706925881641296,2299,525899640,1,-0.0002716949271702,-0.0001561407753091,2.56358470436e-05,-0.0011021728668896,0.0036062510504023,0.0024736342009477,2974574380
2024-02-03_02:04:41,1706925881650817,2299,525899650,1,-0.0003260871787465,-0.0001582939657596,3.70999786889e-05,-0.000358389186576,0.0058495997952184,0.0038941278050914,3302665817
2024-02-03_02:04:41,1706925881660848,2299,525899660,2,-0.000842832635598,-0.0002813122378079,7.85503498555e-05,0.0024877875522649,0.0007610808525447,0.0003722608703584,4129861165
2024-02-03_02:04:41,1706925881670694,2299,525899670,1,-0.0003465446357459,-0.0001267113926474,3.95381600433e-05,-0.0002907867230295,0.0030022135411225,0.0033202520697847,3843229229
2024-02-03_02:04:41,1706925881680730,2299,525899680,1,-0.0002998706544262,-0.0001559137063764,5.84914016315e-05,-6.78928066509e-05,0.0031951376876097,0.0033798479825346,3012510925
2024-02-03_02:04:41,1706925881691551,2299,525899690,1,-0.0003145577837021,-0.0001708641614957,7.25114473098e-05,0.0027805242842968,0.0020563938559519,-0.000598046982692,1405047262
2024-02-03_02:04:41,1706925881702526,2299,525899700,2,-0.0006621554084162,-0.0002517350074258,0.0001036174311178,0.0046596490273529,0.0071797212167595,-0.002387953586014,3100710782
2024-02-03_02:04:41,1706925881711328,2299,525899710,1,-0.0003156808744598,-9.16138975637e-05,4.62965530868e-05,0.003245900844895,0.0023599359869101,-0.003205821072623,1920499778
2024-02-03_02:04:41,1706925881721295,2299,525899720,1,-0.0002140867653786,-6.37651722273e-05,4.12692838679e-05,0.0018675419674773,0.0017026504208907,-0.0024286845629438,458031086
2024-02-03_02:04:41,1706925881731457,2299,525899730,1,-0.0002630373871776,-6.20585968864e-05,5.3608087764e-05,-0.0003554601941367,0.0041080719354029,0.00056193973661,519703825
2024-02-03_02:04:41,1706925881741324,2299,525899740,2,-0.0005001923119034,-0.0001502538954429,0.0001265051219924,0.0044798179186409,0.0030897818590197,-0.0006094305063744,2738808433
2024-02-03_02:04:41,1706925881751319,2299,525899750,1,-0.0001218431735002,2.96182280988e-05,4.50235153329e-05,0.0041069962005199,0.0008144106690354,0.0005270951910802,1947761379
2024-02-03_02:04:41,1706925881761351,2299,525899760,1,-0.0002252174028854,0.0001155439063435,1.83489533764e-05,0.0020796214095005,0.0044574108807566,-0.000125694697656,3388616068
2024-02-03_02:04:41,1706925881770837,2299,525899770,1,-0.0002359260642141,0.000116397730907,-2.9939289731e-06,-0.002239629493772,0.0056635596093965,-0.0032306206543403,2614297349
2024-02-03_02:04:41,1706925881781323,2299,525899780,2,-0.0004763330053961,-9.79782036423e-05,0.0001547924651646,0.0028337535722463,0.0051609069103317,-0.0238137893949944,845826344
2024-02-03_02:04:41,1706925881790700,2299,525899790,1,3.6762993692e-05,-2.36623206897e-05,9.2457684991e-05,0.0077206651793872,-0.000494411911884,-0.0112881448701451,287500177
2024-02-03_02:04:41,1706925881802202,2299,525899800,1,5.66632095466e-05,0.0001667466482055,3.67756678476e-05,0.0062219942403134,0.0062849647968124,-0.0040629872878949,762885350
2024-02-03_02:04:41,1706925881811594,2299,525899810,1,1.82049391057e-05,0.0002679852674798,1.4618598065e-06,-0.0004783605365653,0.0014713360986695,-0.0084449962874927,2903559110
2024-02-03_02:04:41,1706925881820756,2299,525899820,2,0.0002496752948963,0.0002743896181858,4.05032875977e-05,-0.0086088089726229,0.003977865725058,-0.009848464613991,251624128
2024-02-03_02:04:41,1706925881830566,2299,525899830,1,0.0001952957965215,1.1438183687e-06,6.09967766853e-05,0.0003515383358127,0.0030124141738543,-0.0004560398676037,3927211733
2024-02-03_02:04:41,1706925881841290,2299,525899840,1,0.0001464904343079,1.81515599957e-05,6.26611707567e-05,0.0039879015502359,0.0047904913037061,-0.0012421744569375,3299129269
2024-02-03_02:04:41,1706925881851521,2299,525899850,1,9.62123739423e-05,9.48102268624e-05,3.61971889842e-05,0.0025635636325789,0.0032264372459029,-0.0028676862708304,1501968087
2024-02-03_02:04:41,1706925881861597,2299,525899860,2,0.0002885326664328,0.0002383844637218,1.51947658717e-05,-0.0012511680102748,0.0060908122394719,-0.0085312234381087,1928340476
2024-02-03_02:04:41,1706925881871322,2299,525899870,1,1.09500130987e-05,9.11589435575e-05,-1.14885357227e-05,-0.0025547002401599,0.0061455434672385,-0.0020353069032971,1943158811
2024-02-03_02:04:41,1706925881881283,2299,525899880,1,0.0001250176087453,-3.05977872206e-05,1.67429074005e-05,-0.0055426034650855,0.0020381530218013,-0.0042250593136973,995976695
2024-02-03_02:04:41,1706925881891454,2299,525899890,1,0.0001629824204581,-0.0001719946042661,6.76913494567e-05,-0.0030062368187663,-0.0002152163763063,-0.0051766301932215,4165447905
2024-02-03_02:04:41,1706925881902156,2299,525899900,2,0.0005830156457711,-0.0002211051780503,4.79269064384e-05,0.0018011694914733,0.0043365014800016,0.0017555565273563,1942339607
2024-02-03_02:04:41,1706925881911271,2299,525899910,1,0.0002685442720182,1.02836597375e-05,-2.19049269888e-05,-0.0016176355055912,0.0041272377373921,-0.0041246826345479,3588440484
2024-02-03_02:04:41,1706925881921281,2299,525899920,1,0.0003214317838572,3.15819343244e-05,-3.762742023e-05,-0.0031888238880117,0.0035868808032409,-0.0053602601211067,2257034145
2024-02-03_02:04:41,1706925881931541,2299,525899930,1,0.0004037118095536,8.8620658473e-06,-4.35164239405e-05,-0.0065749260553453,0.0022183934291146,-0.003992430538896,2978888807
2024-02-03_02:04:41,1706925881941317,2299,525899940,2,0.0006101530076168,-0.0002391859651712,1.13411831895e-05,-0.0073537594627553,0.0097074331874604,-0.0004248083355791,4042292385
2024-02-03_02:04:41,1706925881950699,2299,525899950,1,0.0001868603436008,-0.0001144385039958,7.092854916e-07,-0.0005260542082231,0.0040080639247616,-0.0004900574922115,1255794707
2024-02-03_02:04:41,1706925881960593,2299,525899960,1,0.0001553234502564,-7.04668514623e-05,-1.76130069738e-05,-0.0014209848727311,0.0004774954855266,-0.0045222904022594,4155443116
2024-02-03_02:04:41,1706925881970719,2299,525899970,1,0.0003079996631482,-8.79422412187e-05,-1.54561997217e-05,-0.0002850888843304,0.0022424241983838,-0.0024776568447761,1759431432
2024-02-03_02:04:41,1706925881981277,2299,525899980,2,0.0007510442375916,-0.0001146949658682,-5.47683974332e-05,-0.0036068099727698,0.0059554275983252,-0.0004649854830559,2532352301
2024-02-03_02:04:41,1706925881990715,2299,525899990,1,0.0003177245907406,-6.96110059298e-05,-3.25870612738e-05,-0.0043048163752336,0.0031712305811941,-0.0005499765436738,1497504212
2024-02-03_02:04:42,1706925882003781,2299,525900000,1,0.0003732098869335,-0.0001406379143986,-6.350638115e-06,-0.0030510343991806,0.0053984768509147,0.0049151736773423,1463447760
2024-02-03_02:04:42,1706925882011542,2299,525900010,1,0.0001965453518246,-0.0001121959880125,-5.07475868e-07,4.7613991684e-05,0.0050018843122423,0.0006657005736945,2166379646
