,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,time_window,Receivetime,diff,Week,Seconds,InsStatus,PosType,Lalitude,Longitude,Height,Undulation,NorthVel,EastVel,UpVel,Roll,Pitch,Azimuth,Latstdev,LongStdev,HeightStdev,NorthVelStdev,EastVelStdev,up_vel_stdev,RollVelStdev,PitchVelStdev,AzimuthVelStdev,ExtSolStat,TimeSinceUpdate,CrcCheck
323,2024-02-03_02:04:46,1706925887 ,1706925886601730 ,1706925886600 ,100 ,1706925886602 ,2 ,2299,525904600,3,56,22.84191633,113.5073791,3.645971475,-5.5,-4.282667122,-7.9870983,-0.132229001,1.402085572,-1.203251839,243.151952,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,3386093331
324,2024-02-03_02:04:46,1706925887 ,1706925886701820 ,1706925886700 ,100 ,1706925886702 ,2 ,2299,525904700,3,56,22.84191246,113.5073714,3.632070471,-5.5,-4.274433733,-7.990658822,-0.117304123,1.278482524,-1.219320815,243.2163155,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,4014484282
325,2024-02-03_02:04:46,1706925887 ,1706925886801790 ,1706925886800 ,100 ,1706925886802 ,2 ,2299,525904800,3,56,22.84190859,113.5073636,3.618771999,-5.5,-4.262961322,-7.996739346,-0.131201875,1.234631518,-1.22152081,243.255309,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,133317950
326,2024-02-03_02:04:46,1706925887 ,1706925886901320 ,1706925886900 ,100 ,1706925886901 ,1 ,2299,525904900,3,56,22.84190473,113.5073558,3.60417892,-5.5,-4.25732648,-7.997390227,-0.135502105,1.220078843,-1.149595108,243.2453416,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,1435121887
327,2024-02-03_02:04:47,1706925887 ,1706925887002370 ,1706925887000 ,100 ,1706925887002 ,2 ,2299,525905000,3,56,22.84190088,113.507348,3.589796692,-5.5,-4.262525979,-7.995579266,-0.137958996,1.166732356,-1.07859702,243.1895912,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,2379717558
328,2024-02-03_02:04:47,1706925887 ,1706925887102100 ,1706925887100 ,100 ,1706925887102 ,2 ,2299,525905100,3,56,22.84189701,113.5073402,3.576567171,-5.5,-4.275349381,-7.992452902,-0.107453771,1.21487191,-1.072557519,243.1112608,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,700188534
329,2024-02-03_02:04:47,1706925887 ,1706925887201030 ,1706925887200 ,100 ,1706925887201 ,1 ,2299,525905200,3,56,22.84189313,113.5073324,3.565885335,-5.5,-4.284354036,-7.987147902,-0.099627328,1.278927797,-1.243088529,243.023567,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,856075082
330,2024-02-03_02:04:47,1706925887 ,1706925887301860 ,1706925887300 ,100 ,1706925887302 ,2 ,2299,525905300,3,56,22.84188924,113.5073246,3.55546036,-5.5,-4.298689698,-7.969941897,-0.127098106,1.274980053,-1.399301726,242.933034,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,1133938629
331,2024-02-03_02:04:47,1706925887 ,1706925887401730 ,1706925887400 ,100 ,1706925887402 ,2 ,2299,525905400,3,56,22.84188535,113.5073169,3.542833149,-5.5,-4.295253902,-7.950694755,-0.141389444,1.294050345,-1.455280742,242.8480995,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,3044160062
332,2024-02-03_02:04:47,1706925888 ,1706925887502780 ,1706925887500 ,100 ,1706925887503 ,3 ,2299,525905500,3,56,22.84188144,113.5073091,3.52569176,-5.5,-4.309457865,-7.941514226,-0.175266454,1.291473482,-1.364934838,242.7491781,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,2057242318
333,2024-02-03_02:04:47,1706925888 ,1706925887601870 ,1706925887600 ,100 ,1706925887602 ,2 ,2299,525905600,3,56,22.84187753,113.5073014,3.508350982,-5.5,-4.322174606,-7.925762152,-0.162210789,1.309802038,-1.291829263,242.647718,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,2124247985
334,2024-02-03_02:04:47,1706925888 ,1706925887701790 ,1706925887700 ,100 ,1706925887702 ,2 ,2299,525905700,3,56,22.84187361,113.5072937,3.492786618,-5.5,-4.328795234,-7.91426795,-0.14476016,1.262572039,-1.262512177,242.5403905,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,1300531009
335,2024-02-03_02:04:47,1706925888 ,1706925887801800 ,1706925887800 ,100 ,1706925887802 ,2 ,2299,525905800,3,56,22.84186968,113.507286,3.478889382,-5.5,-4.345793573,-7.89504236,-0.13880495,1.3151205,-1.27587339,242.4276371,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,4059858064
336,2024-02-03_02:04:47,1706925888 ,1706925887901690 ,1706925887900 ,100 ,1706925887902 ,2 ,2299,525905900,3,56,22.84186575,113.5072783,3.465424385,-5.5,-4.348352967,-7.880812215,-0.120410656,1.37092147,-1.329176898,242.3421377,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,520471931
337,2024-02-03_02:04:47,1706925888 ,1706925888002260 ,1706925888000 ,100 ,1706925888002 ,2 ,2299,525906000,3,56,22.84186181,113.5072706,3.452208124,-5.5,-4.356510387,-7.857143516,-0.146747067,1.390649707,-1.445879977,242.2424069,0.036429752,0.036469337,0.033777673,0.019716505,0.019717081,0.011871357,0.032696996,0.03284207,0.110564031,0,0,2591461494
338,2024-02-03_02:04:48,1706925888 ,1706925888102060 ,1706925888100 ,100 ,1706925888102 ,2 ,2299,525906100,3,56,22.84185786,113.507263,3.436689734,-5.5,-4.364873627,-7.839112426,-0.144411506,1.43069439,-1.472354012,242.147771,0.036667366,0.036758289,0.034128036,0.0197892,0.019806337,0.011951886,0.03224232,0.032378759,0.111826681,0,0,422245335
339,2024-02-03_02:04:48,1706925888 ,1706925888201720 ,1706925888200 ,100 ,1706925888202 ,2 ,2299,525906200,3,56,22.84185391,113.5072553,3.420790307,-5.5,-4.366681193,-7.825488477,-0.156855097,1.479975044,-1.479718532,242.0394604,0.036667366,0.036758289,0.034128036,0.0197892,0.019806337,0.011951886,0.03224232,0.032378759,0.111826681,0,0,2236746790
340,2024-02-03_02:04:48,1706925888 ,1706925888301240 ,1706925888300 ,100 ,1706925888301 ,1 ,2299,525906300,3,56,22.84184996,113.5072477,3.40246997,-5.5,-4.378188554,-7.806829594,-0.178928536,1.53549959,-1.462841205,241.930623,0.036667366,0.036758289,0.034128036,0.0197892,0.019806337,0.011951886,0.03224232,0.032378759,0.111826681,0,0,864648762
341,2024-02-03_02:04:48,1706925888 ,1706925888401840 ,1706925888400 ,-1706925888400 ,1706925888402 ,2 ,2299,525906400,3,56,22.84184599,113.5072401,3.384104962,-5.5,-4.390399924,-7.784491694,-0.17256048,1.577764597,-1.476324053,241.8413209,0.036667366,0.036758289,0.034128036,0.0197892,0.019806337,0.011951886,0.03224232,0.032378759,0.111826681,0,0,1718945572
