,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
223,2024-02-03_02:04:18,1706925754 ,1706925858446419,1706925753960 ,1706925858446 ,2299,525771960,1,-0.000275766,1.43002876634e-05,6.56612630887e-05,-6.59E-05,-0.002454928,-0.00179656,718531707
224,2024-02-03_02:04:18,1706925754 ,1706925858446858,1706925753970 ,1706925858447 ,2299,525771970,1,-0.000252606,2.87821355164e-05,6.34625373303e-05,-0.000236841,-0.002189929,-0.002323858,603264215
225,2024-02-03_02:04:18,1706925754 ,1706925858447504,1706925753980 ,1706925858448 ,2299,525771980,2,-0.000486901,0.000107901,0.000111531,0.000376468,-0.005262338,-0.004760377,1950049673
226,2024-02-03_02:04:18,1706925754 ,1706925858447858,1706925753990 ,1706925858448 ,2299,525771990,1,-0.000215808,8.77881946371e-05,4.60279693689e-05,9.06348536597e-05,-0.002528869,-0.002598696,1888616076
227,2024-02-03_02:04:18,1706925754 ,1706925858448652,1706925754000 ,1706925858449 ,2299,525772000,1,-0.000209416,8.58768609294e-05,4.69701180568e-05,-0.00021938,-0.002874915,-0.002866748,3689199723
228,2024-02-03_02:04:18,1706925754 ,1706925858449082,1706925754010 ,1706925858449 ,2299,525772010,1,-0.00019663,7.56751568437e-05,4.44637555478e-05,-0.000259681,-0.002409514,-0.002129402,2122590373
229,2024-02-03_02:04:18,1706925754 ,1706925858449684,1706925754020 ,1706925858450 ,2299,525772020,2,-0.000393851,0.000120446,8.31571397393e-05,-0.000116845,-0.004118247,-0.005200906,1345365644
230,2024-02-03_02:04:18,1706925754 ,1706925858450255,1706925754030 ,1706925858450 ,2299,525772030,1,-0.00016598,4.92996908778e-05,4.35259815962e-05,0.000464841,-0.002457128,-0.002234915,1278112226
231,2024-02-03_02:04:18,1706925754 ,1706925858450646,1706925754040 ,1706925858451 ,2299,525772040,1,-0.000165481,5.72939842537e-05,3.99366660315e-05,0.000499101,-0.002724486,-0.0017641,4291681129
232,2024-02-03_02:04:18,1706925754 ,1706925858451041,1706925754050 ,1706925858451 ,2299,525772050,1,-0.00014818,6.14423286014e-05,3.19704777399e-05,0.000462884,-0.002143884,-0.001788715,2716096077
233,2024-02-03_02:04:18,1706925754 ,1706925858452329,1706925754060 ,1706925858452 ,2299,525772060,2,-0.000307774,0.00011778,6.78596003815e-05,-0.000644597,-0.004510304,-0.005390027,1277605592
234,2024-02-03_02:04:18,1706925754 ,1706925858452867,1706925754070 ,1706925858453 ,2299,525772070,1,-0.000138621,3.99772579894e-05,4.38415005522e-05,0.000231049,-0.002210783,-0.002873333,2906296288
235,2024-02-03_02:04:18,1706925754 ,1706925858453272,1706925754080 ,1706925858453 ,2299,525772080,1,-0.000119305,5.86818994352e-05,3.53634184592e-05,0.00093757,-0.00190482,-0.002711808,867842484
236,2024-02-03_02:04:18,1706925754 ,1706925858453724,1706925754090 ,1706925858454 ,2299,525772090,1,-9.74E-05,8.00807282842e-05,2.64683945126e-05,0.000618791,-0.001717032,-0.002582328,1819534726
237,2024-02-03_02:04:18,1706925754 ,1706925858454729,1706925754100 ,1706925858455 ,2299,525772100,2,-0.000212726,0.000162409,5.24627995402e-05,0.000555431,-0.003388266,-0.006603155,1365699553
238,2024-02-03_02:04:18,1706925754 ,1706925858455141,1706925754110 ,1706925858455 ,2299,525772110,1,-7.04E-05,6.51427971106e-05,3.37987118121e-05,-0.000172024,-0.002209163,-0.003472469,2416711323
